date,blood_group,donation_supply,day_of_week,month,time_idx,estimated_demand
2024-01-04,AB+,1,3,1,1152,0.09
2024-01-04,AB-,0,3,1,1152,0.01
2024-01-04,B+,0,3,1,1152,0.71
2024-01-04,B-,0,3,1,1152,0.01
2024-01-04,O+,1,3,1,1152,0.8
2024-01-04,O-,0,3,1,1152,0.01
2024-01-05,A+,0,4,1,1153,0.72
2024-01-05,A-,0,4,1,1153,0.01
2024-01-05,AB+,0,4,1,1153,0.09
2024-01-05,AB-,0,4,1,1153,0.01
2024-01-05,B+,0,4,1,1153,0.71
2024-01-05,B-,1,4,1,1153,0.09
2024-01-05,O+,1,4,1,1153,0.88
2024-01-05,O-,0,4,1,1153,0.01
2024-01-06,A+,2,5,1,1154,0.89
2024-01-06,A-,0,5,1,1154,0.03
2024-01-06,AB+,0,5,1,1154,0.11
2024-01-06,AB-,0,5,1,1154,0.03
2024-01-06,B+,3,5,1,1154,0.91
2024-01-06,B-,0,5,1,1154,0.11
2024-01-06,O+,1,5,1,1154,0.99
2024-01-06,O-,0,5,1,1154,0.03
2024-01-07,A+,1,6,1,1155,0.9
2024-01-07,A-,0,6,1,1155,0.04
2024-01-07,AB+,0,6,1,1155,0.11
2024-01-07,AB-,0,6,1,1155,0.01
2024-01-07,B+,0,6,1,1155,0.72
2024-01-07,B-,0,6,1,1155,0.09
2024-01-07,O+,1,6,1,1155,1.04
2024-01-07,O-,0,6,1,1155,0.01
2024-01-08,A+,0,0,1,1156,0.87
2024-01-08,A-,0,0,1,1156,0.01
2024-01-08,AB+,0,0,1,1156,0.09
2024-01-08,AB-,0,0,1,1156,0.01
2024-01-08,B+,2,0,1,1156,0.81
2024-01-08,B-,0,0,1,1156,0.09
2024-01-08,O+,1,0,1,1156,1.04
2024-01-08,O-,0,0,1,1156,0.02
2024-01-09,A+,2,1,1,1157,0.9
2024-01-09,A-,0,1,1,1157,0.04
2024-01-09,AB+,0,1,1,1157,0.11
2024-01-09,AB-,0,1,1,1157,0.02
2024-01-09,B+,1,1,1,1157,0.89
2024-01-09,B-,0,1,1,1157,0.1
2024-01-09,O+,0,1,1,1157,0.96
2024-01-09,O-,0,1,1,1157,0.01
2024-01-10,A+,0,2,1,1158,0.71
2024-01-10,A-,0,2,1,1158,0.01
2024-01-10,AB+,0,2,1,1158,0.09
2024-01-10,AB-,0,2,1,1158,0.0
2024-01-10,B+,2,2,1,1158,1.04
2024-01-10,B-,0,2,1,1158,0.09
2024-01-10,O+,1,2,1,1158,0.89
2024-01-10,O-,0,2,1,1158,0.02
2024-01-11,A+,1,3,1,1159,0.74
2024-01-11,A-,0,3,1,1159,0.03
2024-01-11,AB+,0,3,1,1159,0.11
2024-01-11,AB-,0,3,1,1159,0.01
2024-01-11,B+,0,3,1,1159,1.04
2024-01-11,B-,0,3,1,1159,0.09
2024-01-11,O+,1,3,1,1159,0.88
2024-01-11,O-,0,3,1,1159,0.01
2024-01-12,A+,0,4,1,1160,0.71
2024-01-12,A-,0,4,1,1160,0.01
2024-01-12,AB+,0,4,1,1160,0.09
2024-01-12,AB-,0,4,1,1160,0.01
2024-01-12,B+,1,4,1,1160,0.88
2024-01-12,B-,0,4,1,1160,0.09
2024-01-12,O+,4,4,1,1160,1.14
2024-01-12,O-,0,4,1,1160,0.04
2024-01-13,A+,1,5,1,1161,0.75
2024-01-13,A-,0,5,1,1161,0.04
2024-01-13,AB+,0,5,1,1161,0.12
2024-01-13,AB-,0,5,1,1161,0.04
2024-01-13,B+,0,5,1,1161,0.9
2024-01-13,B-,0,5,1,1161,0.09
2024-01-13,O+,2,5,1,1161,1.2
2024-01-13,O-,0,5,1,1161,0.01
2024-01-14,A+,1,6,1,1162,0.73
2024-01-14,A-,0,6,1,1162,0.02
2024-01-14,AB+,0,6,1,1162,0.1
2024-01-14,AB-,0,6,1,1162,0.02
2024-01-14,B+,1,6,1,1162,0.81
2024-01-14,B-,0,6,1,1162,0.09
2024-01-14,O+,0,6,1,1162,1.19
2024-01-14,O-,0,6,1,1162,0.01
2024-01-15,A+,1,0,1,1163,0.8
2024-01-15,A-,1,0,1,1163,0.1
2024-01-15,AB+,0,0,1,1163,0.1
2024-01-15,AB-,0,0,1,1163,0.01
2024-01-15,B+,0,0,1,1163,0.8
2024-01-15,B-,0,0,1,1163,0.09
2024-01-15,O+,0,0,1,1163,1.11
2024-01-15,O-,0,0,1,1163,0.01
2024-01-16,A+,0,1,1,1164,0.71
2024-01-16,A-,1,1,1,1164,0.16
2024-01-16,AB+,0,1,1,1164,0.09
2024-01-16,AB-,0,1,1,1164,0.01
2024-01-16,B+,1,1,1,1164,0.88
2024-01-16,B-,0,1,1,1164,0.09
2024-01-16,O+,1,1,1,1164,1.12
2024-01-16,O-,0,1,1,1164,0.02
2024-01-17,A+,0,2,1,1165,0.72
2024-01-17,A-,0,2,1,1165,0.17
2024-01-17,AB+,0,2,1,1165,0.09
2024-01-17,AB-,0,2,1,1165,0.01
2024-01-17,B+,2,2,1,1165,1.04
2024-01-17,B-,0,2,1,1165,0.09
2024-01-17,O+,2,2,1,1165,1.29
2024-01-17,O-,0,2,1,1165,0.03
2024-01-18,A+,0,3,1,1166,0.74
2024-01-18,A-,1,3,1,1166,0.27
2024-01-18,AB+,0,3,1,1166,0.04
2024-01-18,AB-,0,3,1,1166,0.02
2024-01-18,B+,0,3,1,1166,1.04
2024-01-18,B-,0,3,1,1166,0.09
2024-01-18,O+,3,3,1,1166,1.44
2024-01-18,O-,0,3,1,1166,0.03
2024-01-19,A+,0,4,1,1167,0.73
2024-01-19,A-,0,4,1,1167,0.26
2024-01-19,AB+,0,4,1,1167,0.02
2024-01-19,AB-,0,4,1,1167,0.02
2024-01-19,B+,0,4,1,1167,1.04
2024-01-19,B-,0,4,1,1167,0.0
2024-01-19,O+,1,4,1,1167,1.42
2024-01-19,O-,0,4,1,1167,0.01
2024-01-20,A+,0,5,1,1168,0.56
2024-01-20,A-,0,5,1,1168,0.24
2024-01-20,AB+,0,5,1,1168,0.01
2024-01-20,AB-,0,5,1,1168,0.01
2024-01-20,B+,0,5,1,1168,0.79
2024-01-20,B-,0,5,1,1168,0.0
2024-01-20,O+,0,5,1,1168,1.34
2024-01-20,O-,0,5,1,1168,0.0
2024-01-21,A+,0,6,1,1169,0.47
2024-01-21,A-,0,6,1,1169,0.24
2024-01-21,AB+,0,6,1,1169,0.0
2024-01-21,AB-,0,6,1,1169,0.0
2024-01-21,B+,0,6,1,1169,0.79
2024-01-21,B-,0,6,1,1169,0.0
2024-01-21,O+,0,6,1,1169,1.26
2024-01-21,O-,0,6,1,1169,0.0
2024-01-22,A+,1,0,1,1170,0.56
2024-01-22,A-,0,0,1,1170,0.24
2024-01-22,AB+,0,0,1,1170,0.01
2024-01-22,AB-,0,0,1,1170,0.01
2024-01-22,B+,1,0,1,1170,0.72
2024-01-22,B-,0,0,1,1170,0.01
2024-01-22,O+,2,0,1,1170,1.36
2024-01-22,O-,0,0,1,1170,0.02
2024-01-23,A+,0,1,1,1171,0.41
2024-01-23,A-,0,1,1,1171,0.26
2024-01-23,AB+,1,1,1,1171,0.11
2024-01-23,AB-,0,1,1,1171,0.02
2024-01-23,B+,1,1,1,1171,0.74
2024-01-23,B-,0,1,1,1171,0.01
2024-01-23,O+,0,1,1,1171,1.35
2024-01-23,O-,0,1,1,1171,0.01
2024-01-24,A+,0,2,1,1172,0.41
2024-01-24,A-,0,2,1,1172,0.24
2024-01-24,AB+,0,2,1,1172,0.09
2024-01-24,AB-,0,2,1,1172,0.0
2024-01-24,B+,2,2,1,1172,0.72
2024-01-24,B-,0,2,1,1172,0.01
2024-01-24,O+,1,2,1,1172,1.36
2024-01-24,O-,0,2,1,1172,0.02
2024-01-25,A+,0,3,1,1173,0.34
2024-01-25,A-,0,3,1,1173,0.26
2024-01-25,AB+,0,3,1,1173,0.1
2024-01-25,AB-,0,3,1,1173,0.01
2024-01-25,B+,1,3,1,1173,0.8
2024-01-25,B-,0,3,1,1173,0.01
2024-01-25,O+,1,3,1,1173,1.35
2024-01-25,O-,0,3,1,1173,0.01
2024-01-26,A+,1,4,1,1174,0.41
2024-01-26,A-,0,4,1,1174,0.26
2024-01-26,AB+,0,4,1,1174,0.1
2024-01-26,AB-,0,4,1,1174,0.01
2024-01-26,B+,0,4,1,1174,0.72
2024-01-26,B-,0,4,1,1174,0.01
2024-01-26,O+,3,4,1,1174,1.29
2024-01-26,O-,0,4,1,1174,0.02
2024-01-27,A+,0,5,1,1175,0.34
2024-01-27,A-,0,5,1,1175,0.26
2024-01-27,AB+,1,5,1,1175,0.19
2024-01-27,AB-,0,5,1,1175,0.03
2024-01-27,B+,0,5,1,1175,0.74
2024-01-27,B-,0,5,1,1175,0.01
2024-01-27,O+,1,5,1,1175,1.19
2024-01-27,O-,0,5,1,1175,0.01
2024-01-28,A+,0,6,1,1176,0.25
2024-01-28,A-,0,6,1,1176,0.24
2024-01-28,AB+,0,6,1,1176,0.16
2024-01-28,AB-,0,6,1,1176,0.01
2024-01-28,B+,0,6,1,1176,0.64
2024-01-28,B-,0,6,1,1176,0.0
2024-01-28,O+,0,6,1,1176,1.18
2024-01-28,O-,0,6,1,1176,0.0
2024-01-29,A+,2,0,1,1177,0.33
2024-01-29,A-,0,0,1,1177,0.17
2024-01-29,AB+,0,0,1,1177,0.17
2024-01-29,AB-,0,0,1,1177,0.01
2024-01-29,B+,1,0,1,1177,0.73
2024-01-29,B-,0,0,1,1177,0.02
2024-01-29,O+,0,0,1,1177,1.2
2024-01-29,O-,0,0,1,1177,0.01
2024-01-30,A+,0,1,1,1178,0.32
2024-01-30,A-,0,1,1,1178,0.09
2024-01-30,AB+,0,1,1,1178,0.16
2024-01-30,AB-,0,1,1,1178,0.0
2024-01-30,B+,0,1,1,1178,0.63
2024-01-30,B-,0,1,1,1178,0.0
2024-01-30,O+,1,1,1,1178,1.19
2024-01-30,O-,0,1,1,1178,0.01
2024-01-31,A+,0,2,1,1179,0.32
2024-01-31,A-,0,2,1,1179,0.09
2024-01-31,AB+,0,2,1,1179,0.16
2024-01-31,AB-,0,2,1,1179,0.01
2024-01-31,B+,1,2,1,1179,0.56
2024-01-31,B-,0,2,1,1179,0.01
2024-01-31,O+,0,2,1,1179,1.03
2024-01-31,O-,0,2,1,1179,0.01
2024-02-01,A+,2,3,2,1180,0.49
2024-02-01,A-,0,3,2,1180,0.02
2024-02-01,AB+,0,3,2,1180,0.18
2024-02-01,AB-,0,3,2,1180,0.01
2024-02-01,B+,3,3,2,1180,0.82
2024-02-01,B-,0,3,2,1180,0.04
2024-02-01,O+,0,3,2,1180,0.82
2024-02-01,O-,0,3,2,1180,0.02
2024-02-02,A+,4,4,2,1181,0.84
2024-02-02,A-,0,4,2,1181,0.05
2024-02-02,AB+,0,4,2,1181,0.21
2024-02-02,AB-,0,4,2,1181,0.03
2024-02-02,B+,0,4,2,1181,0.81
2024-02-02,B-,0,4,2,1181,0.03
2024-02-02,O+,1,4,2,1181,0.82
2024-02-02,O-,0,4,2,1181,0.01
2024-02-03,A+,0,5,2,1182,0.79
2024-02-03,A-,0,5,2,1182,0.01
2024-02-03,AB+,0,5,2,1182,0.16
2024-02-03,AB-,0,5,2,1182,0.01
2024-02-03,B+,0,5,2,1182,0.79
2024-02-03,B-,0,5,2,1182,0.0
2024-02-03,O+,3,5,2,1182,1.04
2024-02-03,O-,0,5,2,1182,0.02
2024-02-04,A+,1,6,2,1183,0.89
2024-02-04,A-,0,6,2,1183,0.03
2024-02-04,AB+,0,6,2,1183,0.19
2024-02-04,AB-,0,6,2,1183,0.03
2024-02-04,B+,1,6,2,1183,0.9
2024-02-04,B-,0,6,2,1183,0.01
2024-02-04,O+,1,6,2,1183,1.12
2024-02-04,O-,0,6,2,1183,0.01
2024-02-05,A+,1,0,2,1184,0.89
2024-02-05,A-,0,0,2,1184,0.02
2024-02-05,AB+,0,0,2,1184,0.18
2024-02-05,AB-,0,0,2,1184,0.01
2024-02-05,B+,1,0,2,1184,0.89
2024-02-05,B-,0,0,2,1184,0.01
2024-02-05,O+,1,0,2,1184,1.04
2024-02-05,O-,0,0,2,1184,0.01
2024-02-06,A+,1,1,2,1185,0.96
2024-02-06,A-,1,1,2,1185,0.11
2024-02-06,AB+,2,1,2,1185,0.28
2024-02-06,AB-,0,1,2,1185,0.04
2024-02-06,B+,1,1,2,1185,0.91
2024-02-06,B-,0,1,2,1185,0.04
2024-02-06,O+,3,1,2,1185,1.31
2024-02-06,O-,0,1,2,1185,0.05
2024-02-07,A+,1,2,2,1186,1.07
2024-02-07,A-,0,2,2,1186,0.11
2024-02-07,AB+,1,2,2,1186,0.36
2024-02-07,AB-,0,2,2,1186,0.04
2024-02-07,B+,0,2,2,1186,0.74
2024-02-07,B-,0,2,2,1186,0.01
2024-02-07,O+,0,2,2,1186,1.19
2024-02-07,O-,0,2,2,1186,0.01
2024-02-08,A+,1,3,2,1187,1.11
2024-02-08,A-,0,3,2,1187,0.09
2024-02-08,AB+,0,3,2,1187,0.32
2024-02-08,AB-,0,3,2,1187,0.01
2024-02-08,B+,1,3,2,1187,0.72
2024-02-08,B-,0,3,2,1187,0.01
2024-02-08,O+,0,3,2,1187,1.11
2024-02-08,O-,0,3,2,1187,0.01
2024-02-09,A+,2,4,2,1188,1.2
2024-02-09,A-,1,4,2,1188,0.19
2024-02-09,AB+,0,4,2,1188,0.34
2024-02-09,AB-,0,4,2,1188,0.02
2024-02-09,B+,0,4,2,1188,0.73
2024-02-09,B-,0,4,2,1188,0.02
2024-02-09,O+,1,4,2,1188,0.97
2024-02-09,O-,0,4,2,1188,0.01
2024-02-10,A+,1,5,2,1189,1.27
2024-02-10,A-,0,5,2,1189,0.17
2024-02-10,AB+,0,5,2,1189,0.25
2024-02-10,AB-,0,5,2,1189,0.01
2024-02-10,B+,0,5,2,1189,0.72
2024-02-10,B-,0,5,2,1189,0.01
2024-02-10,O+,1,5,2,1189,0.96
2024-02-10,O-,0,5,2,1189,0.01
2024-02-11,A+,1,6,2,1190,1.35
2024-02-11,A-,0,6,2,1190,0.17
2024-02-11,AB+,0,6,2,1190,0.25
2024-02-11,AB-,0,6,2,1190,0.01
2024-02-11,B+,1,6,2,1190,0.81
2024-02-11,B-,0,6,2,1190,0.01
2024-02-11,O+,0,6,2,1190,0.96
2024-02-11,O-,0,6,2,1190,0.01
2024-02-12,A+,1,0,2,1191,1.27
2024-02-12,A-,0,0,2,1191,0.17
2024-02-12,AB+,0,0,2,1191,0.25
2024-02-12,AB-,0,0,2,1191,0.01
2024-02-12,B+,0,0,2,1191,0.71
2024-02-12,B-,0,0,2,1191,0.01
2024-02-12,O+,2,0,2,1191,1.12
2024-02-12,O-,0,0,2,1191,0.01
2024-02-13,A+,0,1,2,1192,1.27
2024-02-13,A-,0,1,2,1192,0.17
2024-02-13,AB+,0,1,2,1192,0.25
2024-02-13,AB-,0,1,2,1192,0.01
2024-02-13,B+,2,1,2,1192,0.89
2024-02-13,B-,0,1,2,1192,0.01
2024-02-13,O+,1,1,2,1192,1.12
2024-02-13,O-,0,1,2,1192,0.02
2024-02-14,A+,0,2,2,1193,1.28
2024-02-14,A-,0,2,2,1193,0.18
2024-02-14,AB+,0,2,2,1193,0.26
2024-02-14,AB-,0,2,2,1193,0.01
2024-02-14,B+,0,2,2,1193,0.79
2024-02-14,B-,0,2,2,1193,0.0
2024-02-14,O+,1,2,2,1193,1.19
2024-02-14,O-,1,2,2,1193,0.09
2024-02-15,A+,0,3,2,1194,1.11
2024-02-15,A-,0,3,2,1194,0.17
2024-02-15,AB+,0,3,2,1194,0.25
2024-02-15,AB-,0,3,2,1194,0.01
2024-02-15,B+,3,3,2,1194,0.82
2024-02-15,B-,0,3,2,1194,0.03
2024-02-15,O+,2,3,2,1194,1.37
2024-02-15,O-,0,3,2,1194,0.11
2024-02-16,A+,0,4,2,1195,0.82
2024-02-16,A-,0,4,2,1195,0.19
2024-02-16,AB+,0,4,2,1195,0.27
2024-02-16,AB-,1,4,2,1195,0.1
2024-02-16,B+,0,4,2,1195,0.81
2024-02-16,B-,0,4,2,1195,0.01
2024-02-16,O+,1,4,2,1195,1.35
2024-02-16,O-,0,4,2,1195,0.09
2024-02-17,A+,0,5,2,1196,0.8
2024-02-17,A-,0,5,2,1196,0.17
2024-02-17,AB+,0,5,2,1196,0.24
2024-02-17,AB-,0,5,2,1196,0.09
2024-02-17,B+,2,5,2,1196,0.96
2024-02-17,B-,0,5,2,1196,0.01
2024-02-17,O+,1,5,2,1196,1.2
2024-02-17,O-,0,5,2,1196,0.1
2024-02-18,A+,1,6,2,1197,0.81
2024-02-18,A-,0,6,2,1197,0.19
2024-02-18,AB+,0,6,2,1197,0.26
2024-02-18,AB-,0,6,2,1197,0.09
2024-02-18,B+,4,6,2,1197,1.22
2024-02-18,B-,0,6,2,1197,0.04
2024-02-18,O+,1,6,2,1197,1.22
2024-02-18,O-,0,6,2,1197,0.11
2024-02-19,A+,1,0,2,1198,0.83
2024-02-19,A-,0,0,2,1198,0.2
2024-02-19,AB+,0,0,2,1198,0.28
2024-02-19,AB-,0,0,2,1198,0.09
2024-02-19,B+,0,0,2,1198,1.11
2024-02-19,B-,0,0,2,1198,0.01
2024-02-19,O+,0,0,2,1198,1.11
2024-02-19,O-,0,0,2,1198,0.08
2024-02-20,A+,3,1,2,1199,0.96
2024-02-20,A-,0,1,2,1199,0.1
2024-02-20,AB+,0,1,2,1199,0.1
2024-02-20,AB-,0,1,2,1199,0.1
2024-02-20,B+,0,1,2,1199,1.04
2024-02-20,B-,0,1,2,1199,0.02
2024-02-20,O+,3,1,2,1199,1.14
2024-02-20,O-,0,1,2,1199,0.1
2024-02-21,A+,0,2,2,1200,0.89
2024-02-21,A-,0,2,2,1200,0.1
2024-02-21,AB+,0,2,2,1200,0.02
2024-02-21,AB-,0,2,2,1200,0.1
2024-02-21,B+,0,2,2,1200,1.04
2024-02-21,B-,0,2,2,1200,0.0
2024-02-21,O+,0,2,2,1200,1.1
2024-02-21,O-,0,2,2,1200,0.08
2024-02-22,A+,0,3,2,1201,0.79
2024-02-22,A-,1,3,2,1201,0.16
2024-02-22,AB+,0,3,2,1201,0.01
2024-02-22,AB-,0,3,2,1201,0.09
2024-02-22,B+,0,3,2,1201,0.95
2024-02-22,B-,1,3,2,1201,0.09
2024-02-22,O+,1,3,2,1201,1.2
2024-02-22,O-,0,3,2,1201,0.1
2024-02-23,A+,2,4,2,1202,0.81
2024-02-23,A-,0,4,2,1202,0.11
2024-02-23,AB+,1,4,2,1202,0.11
2024-02-23,AB-,0,4,2,1202,0.11
2024-02-23,B+,0,4,2,1202,0.97
2024-02-23,B-,0,4,2,1202,0.1
2024-02-23,O+,1,4,2,1202,1.21
2024-02-23,O-,0,4,2,1202,0.09
2024-02-24,A+,0,5,2,1203,0.72
2024-02-24,A-,0,5,2,1203,0.09
2024-02-24,AB+,0,5,2,1203,0.09
2024-02-24,AB-,0,5,2,1203,0.09
2024-02-24,B+,4,5,2,1203,1.29
2024-02-24,B-,0,5,2,1203,0.11
2024-02-24,O+,1,5,2,1203,1.21
2024-02-24,O-,0,5,2,1203,0.11
2024-02-25,A+,1,6,2,1204,0.75
2024-02-25,A-,0,6,2,1204,0.12
2024-02-25,AB+,0,6,2,1204,0.12
2024-02-25,AB-,0,6,2,1204,0.09
2024-02-25,B+,0,6,2,1204,1.19
2024-02-25,B-,0,6,2,1204,0.09
2024-02-25,O+,1,6,2,1204,1.27
2024-02-25,O-,0,6,2,1204,0.09
2024-02-26,A+,1,0,2,1205,0.72
2024-02-26,A-,0,0,2,1205,0.09
2024-02-26,AB+,0,0,2,1205,0.09
2024-02-26,AB-,0,0,2,1205,0.09
2024-02-26,B+,4,0,2,1205,1.54
2024-02-26,B-,0,0,2,1205,0.11
2024-02-26,O+,2,0,2,1205,1.31
2024-02-26,O-,0,0,2,1205,0.12
2024-02-27,A+,0,1,2,1206,0.75
2024-02-27,A-,0,1,2,1206,0.12
2024-02-27,AB+,0,1,2,1206,0.12
2024-02-27,AB-,0,1,2,1206,0.09
2024-02-27,B+,0,1,2,1206,1.35
2024-02-27,B-,0,1,2,1206,0.08
2024-02-27,O+,0,1,2,1206,1.18
2024-02-27,O-,0,1,2,1206,0.08
2024-02-28,A+,1,2,2,1207,0.79
2024-02-28,A-,0,2,2,1207,0.09
2024-02-28,AB+,0,2,2,1207,0.09
2024-02-28,AB-,0,2,2,1207,0.09
2024-02-28,B+,2,2,2,1207,1.51
2024-02-28,B-,0,2,2,1207,0.1
2024-02-28,O+,1,2,2,1207,1.21
2024-02-28,O-,0,2,2,1207,0.02
2024-02-29,A+,1,3,2,1208,0.89
2024-02-29,A-,0,3,2,1208,0.11
2024-02-29,AB+,0,3,2,1208,0.11
2024-02-29,AB-,0,3,2,1208,0.09
2024-02-29,B+,0,3,2,1208,1.27
2024-02-29,B-,0,3,2,1208,0.09
2024-02-29,O+,0,3,2,1208,1.03
2024-02-29,O-,0,3,2,1208,0.0
2024-03-01,A+,0,4,3,1209,0.86
2024-03-01,A-,0,4,3,1209,0.08
2024-03-01,AB+,0,4,3,1209,0.08
2024-03-01,AB-,0,4,3,1209,0.0
2024-03-01,B+,0,4,3,1209,1.26
2024-03-01,B-,0,4,3,1209,0.08
2024-03-01,O+,1,4,3,1209,1.03
2024-03-01,O-,0,4,3,1209,0.01
2024-03-02,A+,1,5,3,1210,0.96
2024-03-02,A-,0,5,3,1210,0.09
2024-03-02,AB+,0,5,3,1210,0.09
2024-03-02,AB-,0,5,3,1210,0.01
2024-03-02,B+,0,5,3,1210,1.11
2024-03-02,B-,0,5,3,1210,0.09
2024-03-02,O+,2,5,3,1210,1.12
2024-03-02,O-,0,5,3,1210,0.01
2024-03-03,A+,0,6,3,1211,0.88
2024-03-03,A-,0,6,3,1211,0.09
2024-03-03,AB+,0,6,3,1211,0.09
2024-03-03,AB-,0,6,3,1211,0.01
2024-03-03,B+,0,6,3,1211,0.8
2024-03-03,B-,0,6,3,1211,0.08
2024-03-03,O+,1,6,3,1211,1.11
2024-03-03,O-,0,6,3,1211,0.01
2024-03-04,A+,0,0,3,1212,0.79
2024-03-04,A-,0,0,3,1212,0.09
2024-03-04,AB+,0,0,3,1212,0.09
2024-03-04,AB-,0,0,3,1212,0.01
2024-03-04,B+,1,0,3,1212,0.88
2024-03-04,B-,0,0,3,1212,0.09
2024-03-04,O+,0,0,3,1212,1.11
2024-03-04,O-,0,0,3,1212,0.01
2024-03-05,A+,2,1,3,1213,0.73
2024-03-05,A-,0,1,3,1213,0.1
2024-03-05,AB+,0,1,3,1213,0.1
2024-03-05,AB-,0,1,3,1213,0.01
2024-03-05,B+,2,1,3,1213,1.05
2024-03-05,B-,0,1,3,1213,0.11
2024-03-05,O+,0,1,3,1213,0.89
2024-03-05,O-,0,1,3,1213,0.01
2024-03-06,A+,0,2,3,1214,0.72
2024-03-06,A-,0,2,3,1214,0.09
2024-03-06,AB+,0,2,3,1214,0.09
2024-03-06,AB-,0,2,3,1214,0.0
2024-03-06,B+,2,2,3,1214,1.19
2024-03-06,B-,0,2,3,1214,0.09
2024-03-06,O+,1,2,3,1214,0.96
2024-03-06,O-,0,2,3,1214,0.02
2024-03-07,A+,2,3,3,1215,0.9
2024-03-07,A-,0,3,3,1215,0.04
2024-03-07,AB+,1,3,3,1215,0.2
2024-03-07,AB-,0,3,3,1215,0.03
2024-03-07,B+,1,3,3,1215,1.29
2024-03-07,B-,0,3,3,1215,0.03
2024-03-07,O+,2,3,3,1215,1.06
2024-03-07,O-,0,3,3,1215,0.03
2024-03-08,A+,0,4,3,1216,0.74
2024-03-08,A-,0,4,3,1216,0.02
2024-03-08,AB+,0,4,3,1216,0.1
2024-03-08,AB-,0,4,3,1216,0.01
2024-03-08,B+,4,4,3,1216,1.61
2024-03-08,B-,0,4,3,1216,0.03
2024-03-08,O+,1,4,3,1216,1.06
2024-03-08,O-,0,4,3,1216,0.04
2024-03-09,A+,2,5,3,1217,0.91
2024-03-09,A-,0,5,3,1217,0.05
2024-03-09,AB+,0,5,3,1217,0.13
2024-03-09,AB-,0,5,3,1217,0.02
2024-03-09,B+,1,5,3,1217,1.36
2024-03-09,B-,0,5,3,1217,0.02
2024-03-09,O+,2,5,3,1217,1.14
2024-03-09,O-,0,5,3,1217,0.02
2024-03-10,A+,1,6,3,1218,0.89
2024-03-10,A-,1,6,3,1218,0.11
2024-03-10,AB+,0,6,3,1218,0.11
2024-03-10,AB-,0,6,3,1218,0.03
2024-03-10,B+,0,6,3,1218,1.36
2024-03-10,B-,1,6,3,1218,0.1
2024-03-10,O+,2,6,3,1218,1.21
2024-03-10,O-,0,6,3,1218,0.03
2024-03-11,A+,1,0,3,1219,0.89
2024-03-11,A-,0,0,3,1219,0.11
2024-03-11,AB+,0,0,3,1219,0.11
2024-03-11,AB-,0,0,3,1219,0.03
2024-03-11,B+,2,0,3,1219,1.21
2024-03-11,B-,0,0,3,1219,0.1
2024-03-11,O+,3,0,3,1219,1.3
2024-03-11,O-,0,0,3,1219,0.04
2024-03-12,A+,1,1,3,1220,0.99
2024-03-12,A-,1,1,3,1220,0.21
2024-03-12,AB+,0,1,3,1220,0.13
2024-03-12,AB-,0,1,3,1220,0.04
2024-03-12,B+,0,1,3,1220,1.21
2024-03-12,B-,0,1,3,1220,0.09
2024-03-12,O+,4,1,3,1220,1.61
2024-03-12,O-,0,1,3,1220,0.04
2024-03-13,A+,0,2,3,1221,0.89
2024-03-13,A-,0,2,3,1221,0.19
2024-03-13,AB+,0,2,3,1221,0.11
2024-03-13,AB-,0,2,3,1221,0.03
2024-03-13,B+,1,2,3,1221,1.14
2024-03-13,B-,1,2,3,1221,0.17
2024-03-13,O+,2,2,3,1221,1.68
2024-03-13,O-,0,2,3,1221,0.03
2024-03-14,A+,1,3,3,1222,0.9
2024-03-14,A-,0,3,3,1222,0.19
2024-03-14,AB+,0,3,3,1222,0.11
2024-03-14,AB-,0,3,3,1222,0.03
2024-03-14,B+,1,3,3,1222,1.21
2024-03-14,B-,0,3,3,1222,0.17
2024-03-14,O+,2,3,3,1222,1.84
2024-03-14,O-,0,3,3,1222,0.02
2024-03-15,A+,0,4,3,1223,0.89
2024-03-15,A-,0,4,3,1223,0.18
2024-03-15,AB+,0,4,3,1223,0.1
2024-03-15,AB-,0,4,3,1223,0.01
2024-03-15,B+,0,4,3,1223,1.19
2024-03-15,B-,0,4,3,1223,0.16
2024-03-15,O+,1,4,3,1223,1.81
2024-03-15,O-,0,4,3,1223,0.01
2024-03-16,A+,0,5,3,1224,0.79
2024-03-16,A-,0,5,3,1224,0.16
2024-03-16,AB+,1,5,3,1224,0.17
2024-03-16,AB-,1,5,3,1224,0.1
2024-03-16,B+,2,5,3,1224,1.37
2024-03-16,B-,0,5,3,1224,0.19
2024-03-16,O+,4,5,3,1224,2.02
2024-03-16,O-,0,5,3,1224,0.06
2024-03-17,A+,0,6,3,1225,0.84
2024-03-17,A-,0,6,3,1225,0.21
2024-03-17,AB+,0,6,3,1225,0.2
2024-03-17,AB-,0,6,3,1225,0.11
2024-03-17,B+,0,6,3,1225,1.36
2024-03-17,B-,0,6,3,1225,0.16
2024-03-17,O+,3,6,3,1225,2.14
2024-03-17,O-,0,6,3,1225,0.02
2024-03-18,A+,1,0,3,1226,0.89
2024-03-18,A-,0,0,3,1226,0.19
2024-03-18,AB+,0,0,3,1226,0.19
2024-03-18,AB-,0,0,3,1226,0.11
2024-03-18,B+,1,0,3,1226,1.37
2024-03-18,B-,1,0,3,1226,0.26
2024-03-18,O+,3,0,3,1226,2.4
2024-03-18,O-,0,0,3,1226,0.04
2024-03-19,A+,0,1,3,1227,0.74
2024-03-19,A-,0,1,3,1227,0.19
